customer_id,purchase_date,purchase_amount,last_purchase_date,interaction_count,CLV
47,2023-08-24,42.76,2024-03-01,5,1904.03
47,2023-01-03,331.75,2024-03-01,29,1904.03
47,2023-03-28,136.57,2024-03-01,20,1904.03
47,2022-10-22,296.12,2024-03-01,19,1904.03
47,2023-09-14,391.83,2024-03-01,35,1904.03
47,2023-08-04,124.22,2024-03-01,30,1904.03
48,2023-04-15,282.1,2024-01-25,3,4342.54
48,2022-10-14,497.94,2024-01-25,41,4342.54
48,2023-01-18,226.72,2024-01-25,6,4342.54
48,2023-02-25,392.51,2024-01-25,3,4342.54
48,2023-04-02,230.71,2024-01-25,11,4342.54
48,2023-04-21,289.57,2024-01-25,46,4342.54
48,2022-11-23,285.21,2024-01-25,50,4342.54
48,2023-04-25,382.36,2024-01-25,35,4342.54
48,2023-06-06,80.73,2024-01-25,46,4342.54
48,2022-11-17,156.81,2024-01-25,21,4342.54
48,2023-10-07,22.08,2024-01-25,24,4342.54
48,2024-01-06,70.83,2024-01-25,5,4342.54
48,2023-06-30,94.58,2024-01-25,43,4342.54
48,2023-09-24,185.18,2024-01-25,22,4342.54
48,2023-03-01,358.76,2024-01-25,5,4342.54
48,2024-01-02,387.44,2024-01-25,13,4342.54
48,2023-09-01,327.66,2024-01-25,50,4342.54
48,2022-11-24,71.35,2024-01-25,17,4342.54
49,2024-03-05,168.61,2024-03-29,32,168.61
50,2023-09-05,257.48,2023-10-31,26,1636.91
50,2022-09-02,32.27,2023-10-31,27,1636.91
50,2023-01-16,191.12,2023-10-31,40,1636.91
50,2023-02-22,413.2,2023-10-31,48,1636.91
50,2022-12-06,374.2,2023-10-31,9,1636.91
50,2023-08-12,15.04,2023-10-31,30,1636.91
50,2022-08-21,353.6,2023-10-31,6,1636.91
51,2022-07-16,306.0,2023-08-31,2,3007.23
51,2022-10-02,188.2,2023-08-31,0,3007.23
51,2022-12-19,451.11,2023-08-31,23,3007.23
51,2022-07-10,254.39,2023-08-31,23,3007.23
51,2023-08-24,376.81,2023-08-31,2,3007.23
51,2022-06-19,45.73,2023-08-31,33,3007.23
51,2023-08-03,487.0,2023-08-31,47,3007.23
51,2023-01-09,69.51,2023-08-31,28,3007.23
51,2023-04-02,268.01,2023-08-31,38,3007.23
51,2023-02-02,311.58,2023-08-31,25,3007.23
51,2023-07-27,248.89,2023-08-31,48,3007.23
52,2022-08-28,167.63,2023-09-11,45,5549.6
52,2023-06-20,428.84,2023-09-11,39,5549.6
52,2023-06-14,248.95,2023-09-11,39,5549.6
52,2022-08-17,59.46,2023-09-11,25,5549.6
52,2022-12-21,131.71,2023-09-11,8,5549.6
52,2023-02-01,474.78,2023-09-11,37,5549.6
52,2022-07-18,301.84,2023-09-11,16,5549.6
52,2023-09-09,375.19,2023-09-11,42,5549.6
52,2023-02-05,198.42,2023-09-11,44,5549.6
52,2023-07-08,301.2,2023-09-11,47,5549.6
52,2022-12-24,431.01,2023-09-11,15,5549.6
52,2023-01-24,283.02,2023-09-11,49,5549.6
52,2022-12-08,109.64,2023-09-11,2,5549.6
52,2022-12-07,290.97,2023-09-11,43,5549.6
52,2022-11-24,99.73,2023-09-11,32,5549.6
52,2023-04-07,322.85,2023-09-11,47,5549.6
52,2023-08-31,466.21,2023-09-11,11,5549.6
52,2023-01-26,391.69,2023-09-11,49,5549.6
52,2023-08-13,158.34,2023-09-11,41,5549.6
52,2023-07-28,308.12,2023-09-11,12,5549.6
53,2023-03-26,374.03,2023-08-24,18,1435.6299999999999
53,2023-07-12,472.32,2023-08-24,28,1435.6299999999999
53,2022-09-27,411.94,2023-08-24,0,1435.6299999999999
53,2023-03-17,177.34,2023-08-24,14,1435.6299999999999
54,2023-09-19,84.81,2024-05-31,17,5229.36
54,2024-04-06,49.19,2024-05-31,39,5229.36
54,2023-10-06,195.16,2024-05-31,42,5229.36
54,2024-01-02,98.18,2024-05-31,28,5229.36
54,2024-02-28,247.83,2024-05-31,24,5229.36
54,2024-04-02,345.0,2024-05-31,16,5229.36
54,2022-11-12,353.94,2024-05-31,36,5229.36
54,2024-01-08,443.64,2024-05-31,27,5229.36
54,2023-11-01,425.55,2024-05-31,15,5229.36
54,2022-09-08,337.54,2024-05-31,6,5229.36
54,2022-09-22,21.39,2024-05-31,26,5229.36
54,2022-06-30,41.04,2024-05-31,19,5229.36
54,2022-08-21,260.35,2024-05-31,8,5229.36
54,2023-08-08,192.79,2024-05-31,0,5229.36
54,2024-01-30,429.13,2024-05-31,41,5229.36
54,2023-02-24,493.9,2024-05-31,42,5229.36
54,2023-02-26,494.91,2024-05-31,18,5229.36
54,2022-10-13,256.56,2024-05-31,35,5229.36
54,2023-02-03,458.45,2024-05-31,5,5229.36
55,2024-01-05,121.42,2024-06-16,14,4049.52
55,2023-06-05,368.64,2024-06-16,38,4049.52
55,2023-08-10,230.87,2024-06-16,9,4049.52
55,2023-11-18,337.03,2024-06-16,27,4049.52
55,2023-05-12,314.87,2024-06-16,38,4049.52
55,2022-08-14,227.61,2024-06-16,46,4049.52
55,2022-09-04,344.9,2024-06-16,43,4049.52
55,2022-11-22,19.65,2024-06-16,43,4049.52
55,2023-03-26,440.45,2024-06-16,14,4049.52
55,2023-11-26,199.14,2024-06-16,48,4049.52
55,2024-03-24,77.1,2024-06-16,19,4049.52
55,2023-04-09,423.38,2024-06-16,25,4049.52
55,2023-12-17,88.05,2024-06-16,41,4049.52
55,2023-09-27,394.68,2024-06-16,14,4049.52
55,2023-10-08,461.73,2024-06-16,12,4049.52
56,2023-04-30,135.72,2023-12-24,12,4950.67
56,2022-06-23,352.01,2023-12-24,0,4950.67
56,2023-05-29,362.03,2023-12-24,49,4950.67
56,2023-08-30,312.19,2023-12-24,44,4950.67
56,2023-09-06,380.81,2023-12-24,20,4950.67
56,2022-11-27,224.7,2023-12-24,45,4950.67
56,2023-05-27,303.24,2023-12-24,17,4950.67
56,2023-08-08,67.04,2023-12-24,32,4950.67
56,2022-08-13,91.15,2023-12-24,10,4950.67
56,2023-08-24,463.99,2023-12-24,34,4950.67
56,2022-07-17,219.52,2023-12-24,25,4950.67
56,2023-12-05,345.35,2023-12-24,22,4950.67
56,2023-10-08,211.69,2023-12-24,18,4950.67
56,2022-09-25,443.09,2023-12-24,0,4950.67
56,2022-07-14,247.1,2023-12-24,41,4950.67
56,2023-06-01,285.18,2023-12-24,48,4950.67
56,2023-03-29,416.49,2023-12-24,46,4950.67
56,2023-07-25,89.37,2023-12-24,25,4950.67
57,2023-11-22,243.87,2023-12-01,31,4781.96
57,2022-10-24,145.88,2023-12-01,6,4781.96
57,2023-05-14,140.59,2023-12-01,27,4781.96
57,2023-09-20,296.93,2023-12-01,35,4781.96
57,2022-08-25,295.08,2023-12-01,24,4781.96
57,2023-07-20,101.54,2023-12-01,50,4781.96
57,2023-07-22,477.37,2023-12-01,38,4781.96
57,2023-10-20,407.26,2023-12-01,18,4781.96
57,2023-01-24,333.89,2023-12-01,27,4781.96
57,2022-11-15,495.51,2023-12-01,16,4781.96
57,2022-10-06,267.2,2023-12-01,30,4781.96
57,2023-05-09,293.57,2023-12-01,42,4781.96
57,2023-11-26,120.62,2023-12-01,16,4781.96
57,2023-01-25,472.24,2023-12-01,24,4781.96
57,2023-06-09,430.78,2023-12-01,27,4781.96
57,2023-10-18,259.63,2023-12-01,45,4781.96
58,2023-01-11,378.06,2023-11-22,50,4781.78
58,2022-12-02,425.81,2023-11-22,24,4781.78
58,2023-06-08,432.23,2023-11-22,38,4781.78
58,2023-07-19,259.43,2023-11-22,48,4781.78
58,2022-07-02,289.45,2023-11-22,37,4781.78
58,2022-09-24,83.55,2023-11-22,14,4781.78
58,2022-07-02,337.77,2023-11-22,46,4781.78
58,2023-04-30,249.37,2023-11-22,24,4781.78
58,2022-08-16,374.01,2023-11-22,19,4781.78
58,2023-08-22,63.82,2023-11-22,45,4781.78
58,2023-03-08,308.89,2023-11-22,24,4781.78
58,2023-11-06,131.96,2023-11-22,49,4781.78
58,2022-08-20,273.76,2023-11-22,18,4781.78
58,2022-09-11,272.19,2023-11-22,34,4781.78
58,2023-04-07,118.03,2023-11-22,5,4781.78
58,2023-04-26,318.9,2023-11-22,38,4781.78
58,2022-11-30,173.34,2023-11-22,21,4781.78
58,2023-08-02,173.07,2023-11-22,19,4781.78
58,2023-04-19,118.14,2023-11-22,18,4781.78
59,2023-09-12,76.71,2024-06-12,22,4854.75
59,2023-06-21,181.88,2024-06-12,11,4854.75
59,2023-05-14,246.86,2024-06-12,22,4854.75
59,2022-07-10,468.87,2024-06-12,26,4854.75
59,2023-10-30,397.42,2024-06-12,24,4854.75
59,2024-05-20,458.74,2024-06-12,6,4854.75
59,2024-04-08,250.41,2024-06-12,50,4854.75
59,2023-12-14,263.21,2024-06-12,20,4854.75
59,2022-11-10,37.95,2024-06-12,40,4854.75
59,2022-08-01,171.18,2024-06-12,6,4854.75
59,2023-01-23,313.38,2024-06-12,18,4854.75
59,2024-03-07,123.27,2024-06-12,10,4854.75
59,2022-10-28,289.13,2024-06-12,39,4854.75
59,2023-05-27,113.84,2024-06-12,15,4854.75
59,2023-01-18,375.97,2024-06-12,4,4854.75
59,2023-12-09,392.82,2024-06-12,46,4854.75
59,2023-08-05,237.09,2024-06-12,27,4854.75
59,2022-12-26,456.02,2024-06-12,18,4854.75
60,2023-01-19,256.31,2023-09-24,13,4902.38
60,2022-10-12,75.64,2023-09-24,40,4902.38
60,2022-11-09,420.36,2023-09-24,42,4902.38
60,2023-07-07,28.08,2023-09-24,40,4902.38
60,2023-01-28,309.58,2023-09-24,48,4902.38
60,2022-11-04,212.48,2023-09-24,3,4902.38
60,2023-06-29,414.07,2023-09-24,22,4902.38
60,2023-02-21,489.98,2023-09-24,49,4902.38
60,2023-03-27,231.22,2023-09-24,20,4902.38
60,2022-08-20,447.02,2023-09-24,23,4902.38
60,2023-07-20,58.92,2023-09-24,0,4902.38
60,2023-06-06,326.34,2023-09-24,31,4902.38
60,2023-07-29,393.75,2023-09-24,22,4902.38
60,2023-08-05,247.83,2023-09-24,6,4902.38
60,2023-03-01,237.74,2023-09-24,14,4902.38
60,2023-02-27,289.91,2023-09-24,42,4902.38
60,2023-08-24,228.86,2023-09-24,11,4902.38
60,2023-04-24,234.29,2023-09-24,16,4902.38
61,2024-01-13,146.57,2024-03-31,19,3529.35
61,2023-04-26,321.9,2024-03-31,25,3529.35
61,2024-02-18,418.27,2024-03-31,35,3529.35
61,2023-06-18,164.29,2024-03-31,49,3529.35
61,2023-06-19,282.28,2024-03-31,36,3529.35
61,2024-01-07,197.37,2024-03-31,40,3529.35
61,2023-04-10,205.13,2024-03-31,31,3529.35
61,2023-12-23,85.51,2024-03-31,2,3529.35
61,2023-09-13,64.4,2024-03-31,15,3529.35
61,2023-11-08,356.06,2024-03-31,3,3529.35
61,2023-11-20,211.35,2024-03-31,50,3529.35
61,2022-08-30,154.79,2024-03-31,17,3529.35
61,2023-11-08,455.48,2024-03-31,47,3529.35
61,2022-10-06,184.01,2024-03-31,34,3529.35
61,2023-05-12,228.89,2024-03-31,8,3529.35
61,2022-06-29,53.05,2024-03-31,46,3529.35
62,2022-08-02,52.46,2024-02-03,5,166.35
62,2023-07-31,113.89,2024-02-03,50,166.35
63,2023-02-10,448.58,2023-10-11,29,1412.06
63,2023-06-10,54.83,2023-10-11,45,1412.06
63,2022-09-29,139.18,2023-10-11,17,1412.06
63,2023-03-28,403.35,2023-10-11,2,1412.06
63,2022-06-22,52.73,2023-10-11,48,1412.06
63,2023-02-11,107.67,2023-10-11,37,1412.06
63,2022-09-22,205.72,2023-10-11,42,1412.06
64,2022-09-21,485.5,2024-05-16,1,1225.6399999999999
64,2022-12-18,116.02,2024-05-16,0,1225.6399999999999
64,2024-04-21,329.6,2024-05-16,44,1225.6399999999999
64,2022-12-29,294.52,2024-05-16,40,1225.6399999999999
65,2023-03-18,243.92,2024-04-11,48,3762.48
65,2022-09-05,472.14,2024-04-11,12,3762.48
65,2023-08-20,198.66,2024-04-11,28,3762.48
65,2022-09-15,282.68,2024-04-11,21,3762.48
65,2023-04-25,80.13,2024-04-11,32,3762.48
65,2024-02-29,214.53,2024-04-11,1,3762.48
65,2024-01-24,361.18,2024-04-11,45,3762.48
65,2023-11-29,208.6,2024-04-11,49,3762.48
65,2023-04-17,72.8,2024-04-11,38,3762.48
65,2023-02-11,395.15,2024-04-11,21,3762.48
65,2023-09-11,103.88,2024-04-11,28,3762.48
65,2023-04-26,48.3,2024-04-11,46,3762.48
65,2023-04-22,377.79,2024-04-11,10,3762.48
65,2023-07-04,76.51,2024-04-11,29,3762.48
65,2023-09-23,104.43,2024-04-11,47,3762.48
65,2024-01-23,347.83,2024-04-11,31,3762.48
65,2022-09-06,173.95,2024-04-11,39,3762.48
66,2023-09-07,350.89,2023-09-30,33,1907.6100000000001
66,2022-08-20,64.61,2023-09-30,21,1907.6100000000001
66,2023-04-16,342.79,2023-09-30,32,1907.6100000000001
66,2023-01-31,248.88,2023-09-30,41,1907.6100000000001
66,2022-10-27,99.51,2023-09-30,1,1907.6100000000001
66,2022-11-19,426.66,2023-09-30,20,1907.6100000000001
66,2022-08-08,374.27,2023-09-30,34,1907.6100000000001
67,2022-10-15,319.17,2023-07-19,17,3164.64
67,2023-02-23,254.52,2023-07-19,23,3164.64
67,2023-06-08,317.64,2023-07-19,12,3164.64
67,2023-01-29,323.35,2023-07-19,36,3164.64
67,2023-02-02,194.2,2023-07-19,18,3164.64
67,2022-10-13,491.11,2023-07-19,1,3164.64
67,2023-04-18,201.92,2023-07-19,34,3164.64
67,2022-10-02,296.21,2023-07-19,20,3164.64
67,2022-07-02,12.31,2023-07-19,1,3164.64
67,2023-06-22,121.9,2023-07-19,22,3164.64
67,2022-12-07,138.93,2023-07-19,1,3164.64
67,2022-12-04,493.38,2023-07-19,48,3164.64
68,2023-01-10,371.37,2023-10-04,28,1675.94
68,2023-01-31,118.57,2023-10-04,10,1675.94
68,2023-07-11,467.05,2023-10-04,44,1675.94
68,2023-07-22,249.45,2023-10-04,0,1675.94
68,2023-08-12,469.5,2023-10-04,11,1675.94
69,2023-05-17,427.81,2023-09-17,34,953.12
69,2023-04-04,363.71,2023-09-17,41,953.12
69,2022-08-17,14.84,2023-09-17,0,953.12
69,2022-11-16,146.76,2023-09-17,12,953.12
70,2023-04-09,39.41,2023-08-28,40,974.88
70,2023-01-31,51.74,2023-08-28,19,974.88
70,2022-12-11,201.7,2023-08-28,38,974.88
70,2023-07-31,137.05,2023-08-28,38,974.88
70,2022-12-04,109.93,2023-08-28,1,974.88
70,2023-07-07,435.05,2023-08-28,26,974.88
71,2023-11-05,236.59,2024-05-09,21,327.78
71,2023-06-15,91.19,2024-05-09,33,327.78
72,2022-12-29,410.71,2023-09-09,7,3237.83
72,2023-06-18,100.59,2023-09-09,29,3237.83
72,2022-10-02,42.43,2023-09-09,26,3237.83
72,2022-06-19,438.14,2023-09-09,36,3237.83
72,2023-02-21,192.41,2023-09-09,21,3237.83
72,2022-08-04,110.85,2023-09-09,38,3237.83
72,2023-06-19,302.25,2023-09-09,13,3237.83
72,2023-03-30,145.68,2023-09-09,27,3237.83
72,2023-02-05,450.24,2023-09-09,35,3237.83
72,2023-04-05,194.65,2023-09-09,34,3237.83
72,2023-06-27,220.48,2023-09-09,43,3237.83
72,2023-07-05,467.72,2023-09-09,34,3237.83
72,2022-09-29,161.68,2023-09-09,35,3237.83
73,2023-10-04,383.61,2023-10-15,21,3083.61
73,2023-08-21,374.2,2023-10-15,10,3083.61
73,2022-12-23,127.35,2023-10-15,21,3083.61
73,2023-05-06,387.5,2023-10-15,14,3083.61
73,2022-11-10,310.73,2023-10-15,38,3083.61
73,2023-08-28,192.7,2023-10-15,38,3083.61
73,2022-12-17,143.07,2023-10-15,15,3083.61
73,2023-06-03,146.68,2023-10-15,38,3083.61
73,2022-09-06,197.47,2023-10-15,3,3083.61
73,2023-01-05,489.56,2023-10-15,15,3083.61
73,2023-04-27,17.02,2023-10-15,24,3083.61
73,2022-11-04,313.72,2023-10-15,34,3083.61
74,2023-03-19,13.03,2024-06-17,15,58.65
74,2023-07-06,45.62,2024-06-17,0,58.65
75,2023-07-25,282.22,2023-09-17,25,2069.28
75,2022-08-20,394.25,2023-09-17,11,2069.28
75,2022-10-28,122.09,2023-09-17,39,2069.28
75,2023-05-18,46.65,2023-09-17,1,2069.28
75,2023-05-26,352.01,2023-09-17,32,2069.28
75,2022-07-24,213.97,2023-09-17,19,2069.28
75,2023-02-22,321.02,2023-09-17,4,2069.28
75,2022-07-30,337.07,2023-09-17,15,2069.28
76,2022-09-12,468.35,2023-07-24,21,6055.17
76,2023-06-09,419.26,2023-07-24,27,6055.17
76,2023-07-12,352.94,2023-07-24,21,6055.17
76,2023-06-12,448.1,2023-07-24,25,6055.17
76,2023-07-08,442.09,2023-07-24,11,6055.17
76,2022-09-11,106.8,2023-07-24,43,6055.17
76,2023-05-16,407.07,2023-07-24,32,6055.17
76,2023-04-30,314.92,2023-07-24,25,6055.17
76,2022-10-15,455.02,2023-07-24,39,6055.17
76,2023-07-07,367.6,2023-07-24,40,6055.17
76,2023-02-20,214.04,2023-07-24,33,6055.17
76,2022-10-29,481.93,2023-07-24,15,6055.17
76,2023-07-07,307.54,2023-07-24,17,6055.17
76,2022-12-07,480.84,2023-07-24,40,6055.17
76,2022-10-26,371.57,2023-07-24,24,6055.17
76,2022-07-14,417.1,2023-07-24,34,6055.17
77,2023-04-19,274.81,2024-01-29,1,2699.53
77,2023-09-30,39.24,2024-01-29,34,2699.53
77,2023-05-03,188.51,2024-01-29,34,2699.53
77,2023-06-21,342.15,2024-01-29,17,2699.53
77,2023-05-14,158.49,2024-01-29,6,2699.53
77,2023-01-25,177.58,2024-01-29,39,2699.53
77,2022-12-23,353.68,2024-01-29,46,2699.53
77,2022-10-15,293.76,2024-01-29,15,2699.53
77,2023-09-07,191.04,2024-01-29,37,2699.53
77,2024-01-15,298.92,2024-01-29,3,2699.53
77,2023-07-04,193.04,2024-01-29,32,2699.53
77,2022-11-08,188.31,2024-01-29,18,2699.53
78,2022-10-05,232.52,2023-08-21,44,248.43
78,2022-09-12,15.91,2023-08-21,10,248.43
79,2022-12-08,29.56,2023-06-26,41,2482.52
79,2022-07-26,190.62,2023-06-26,42,2482.52
79,2023-03-27,198.8,2023-06-26,36,2482.52
79,2022-12-23,319.37,2023-06-26,5,2482.52
79,2023-02-23,223.05,2023-06-26,18,2482.52
79,2023-05-25,61.72,2023-06-26,6,2482.52
79,2022-11-26,33.81,2023-06-26,28,2482.52
79,2023-04-07,140.69,2023-06-26,8,2482.52
79,2023-05-17,398.48,2023-06-26,41,2482.52
79,2023-05-21,179.08,2023-06-26,47,2482.52
79,2023-06-09,375.95,2023-06-26,43,2482.52
79,2022-08-18,331.39,2023-06-26,2,2482.52
80,2024-01-11,444.53,2024-05-27,45,2453.8
80,2023-02-06,152.27,2024-05-27,30,2453.8
80,2024-01-18,367.41,2024-05-27,45,2453.8
80,2024-02-18,373.35,2024-05-27,27,2453.8
80,2023-02-01,43.64,2024-05-27,15,2453.8
80,2023-04-21,465.05,2024-05-27,46,2453.8
80,2023-09-01,380.69,2024-05-27,41,2453.8
80,2023-12-25,226.86,2024-05-27,22,2453.8
81,2022-08-06,239.38,2023-11-03,48,239.38
82,2022-11-05,395.37,2023-07-07,48,3794.7200000000003
82,2023-05-23,21.0,2023-07-07,3,3794.7200000000003
82,2023-01-29,218.83,2023-07-07,13,3794.7200000000003
82,2023-01-18,19.2,2023-07-07,10,3794.7200000000003
82,2022-07-06,222.87,2023-07-07,16,3794.7200000000003
82,2023-03-13,171.72,2023-07-07,50,3794.7200000000003
82,2022-07-25,336.46,2023-07-07,8,3794.7200000000003
82,2022-10-13,447.24,2023-07-07,29,3794.7200000000003
82,2022-09-14,331.0,2023-07-07,14,3794.7200000000003
82,2022-11-26,475.93,2023-07-07,27,3794.7200000000003
82,2023-03-17,265.16,2023-07-07,27,3794.7200000000003
82,2022-12-24,58.28,2023-07-07,10,3794.7200000000003
82,2022-07-21,390.72,2023-07-07,20,3794.7200000000003
82,2023-03-26,97.95,2023-07-07,7,3794.7200000000003
82,2022-09-30,41.62,2023-07-07,14,3794.7200000000003
82,2023-02-17,104.48,2023-07-07,5,3794.7200000000003
82,2022-10-24,196.89,2023-07-07,27,3794.7200000000003
83,2023-04-03,245.29,2023-12-09,47,4509.83
83,2022-12-03,242.44,2023-12-09,34,4509.83
83,2023-03-23,253.82,2023-12-09,33,4509.83
83,2023-02-01,483.16,2023-12-09,20,4509.83
83,2022-06-23,237.95,2023-12-09,40,4509.83
83,2023-08-12,321.95,2023-12-09,27,4509.83
83,2023-02-07,443.92,2023-12-09,47,4509.83
83,2022-12-07,499.75,2023-12-09,40,4509.83
83,2023-10-08,88.45,2023-12-09,41,4509.83
83,2023-03-07,353.23,2023-12-09,9,4509.83
83,2023-11-13,460.38,2023-12-09,43,4509.83
83,2022-12-09,339.57,2023-12-09,28,4509.83
83,2023-04-18,491.99,2023-12-09,35,4509.83
83,2022-12-23,47.93,2023-12-09,19,4509.83
84,2023-10-13,435.32,2023-11-16,37,4311.57
84,2023-04-29,234.64,2023-11-16,26,4311.57
84,2022-08-24,101.29,2023-11-16,37,4311.57
84,2023-01-09,297.64,2023-11-16,8,4311.57
84,2023-01-07,191.49,2023-11-16,46,4311.57
84,2023-05-10,187.69,2023-11-16,43,4311.57
84,2023-04-28,337.77,2023-11-16,21,4311.57
84,2022-08-26,405.97,2023-11-16,13,4311.57
84,2022-08-07,338.88,2023-11-16,0,4311.57
84,2022-10-26,99.25,2023-11-16,28,4311.57
84,2023-11-05,246.59,2023-11-16,44,4311.57
84,2023-08-02,356.68,2023-11-16,39,4311.57
84,2022-08-24,340.57,2023-11-16,0,4311.57
84,2023-01-15,258.3,2023-11-16,40,4311.57
84,2023-03-22,479.49,2023-11-16,30,4311.57
85,2023-06-15,22.45,2024-05-02,17,557.55
85,2023-10-29,171.41,2024-05-02,39,557.55
85,2023-09-08,363.69,2024-05-02,12,557.55
86,2022-11-11,376.18,2024-01-09,48,3774.95
86,2023-07-21,317.38,2024-01-09,50,3774.95
86,2023-11-19,334.47,2024-01-09,27,3774.95
86,2022-11-07,51.83,2024-01-09,7,3774.95
86,2022-07-05,420.53,2024-01-09,50,3774.95
86,2023-02-18,74.1,2024-01-09,27,3774.95
86,2023-04-03,114.05,2024-01-09,47,3774.95
86,2023-01-08,37.51,2024-01-09,9,3774.95
86,2023-02-18,415.79,2024-01-09,2,3774.95
86,2023-09-06,399.97,2024-01-09,29,3774.95
86,2022-12-29,325.45,2024-01-09,6,3774.95
86,2023-05-19,173.57,2024-01-09,6,3774.95
86,2023-10-22,126.73,2024-01-09,43,3774.95
86,2023-10-18,341.29,2024-01-09,41,3774.95
86,2023-09-28,86.66,2024-01-09,30,3774.95
86,2023-04-07,112.47,2024-01-09,2,3774.95
86,2022-10-06,66.97,2024-01-09,32,3774.95
87,2023-08-13,103.64,2024-05-24,47,2469.45
87,2022-12-13,27.56,2024-05-24,32,2469.45
87,2022-09-29,474.79,2024-05-24,46,2469.45
87,2022-09-04,499.94,2024-05-24,49,2469.45
87,2023-03-30,112.91,2024-05-24,47,2469.45
87,2024-01-07,84.22,2024-05-24,31,2469.45
87,2023-07-02,374.7,2024-05-24,32,2469.45
87,2024-01-24,169.31,2024-05-24,41,2469.45
87,2024-03-22,201.54,2024-05-24,43,2469.45
87,2023-04-03,420.84,2024-05-24,0,2469.45
88,2022-07-09,224.86,2023-07-17,46,1283.0700000000002
88,2022-06-21,252.65,2023-07-17,11,1283.0700000000002
88,2022-12-24,128.05,2023-07-17,10,1283.0700000000002
88,2022-11-16,263.97,2023-07-17,6,1283.0700000000002
88,2023-03-28,307.95,2023-07-17,8,1283.0700000000002
88,2022-09-17,105.59,2023-07-17,22,1283.0700000000002
89,2023-03-17,226.98,2023-06-29,36,4034.73
89,2023-03-23,497.45,2023-06-29,45,4034.73
89,2022-07-15,272.39,2023-06-29,34,4034.73
89,2022-09-12,18.0,2023-06-29,21,4034.73
89,2022-12-19,334.94,2023-06-29,14,4034.73
89,2022-08-17,322.48,2023-06-29,36,4034.73
89,2022-12-01,253.86,2023-06-29,10,4034.73
89,2022-12-01,145.27,2023-06-29,42,4034.73
89,2023-02-10,75.05,2023-06-29,29,4034.73
89,2022-06-21,183.61,2023-06-29,26,4034.73
89,2022-11-04,195.9,2023-06-29,41,4034.73
89,2022-08-06,397.21,2023-06-29,37,4034.73
89,2023-02-28,395.93,2023-06-29,40,4034.73
89,2023-02-07,334.72,2023-06-29,3,4034.73
89,2022-12-19,380.94,2023-06-29,22,4034.73
90,2022-09-08,463.89,2023-07-03,32,1618.8
90,2023-06-01,436.77,2023-07-03,34,1618.8
90,2022-12-20,209.96,2023-07-03,5,1618.8
90,2023-02-09,65.22,2023-07-03,13,1618.8
90,2022-11-12,162.2,2023-07-03,16,1618.8
90,2022-10-19,280.76,2023-07-03,4,1618.8
91,2023-03-14,311.6,2023-07-14,36,2472.67
91,2022-10-30,469.64,2023-07-14,31,2472.67
91,2022-07-12,284.57,2023-07-14,12,2472.67
91,2023-04-01,90.77,2023-07-14,33,2472.67
91,2023-06-24,269.03,2023-07-14,4,2472.67
91,2022-06-24,43.81,2023-07-14,24,2472.67
91,2023-04-23,102.83,2023-07-14,15,2472.67
91,2022-11-05,67.57,2023-07-14,47,2472.67
91,2023-03-31,454.64,2023-07-14,42,2472.67
91,2023-03-13,378.21,2023-07-14,0,2472.67
92,2023-03-27,398.22,2023-09-13,16,2788.08
92,2022-07-27,371.0,2023-09-13,42,2788.08
92,2022-10-03,144.4,2023-09-13,43,2788.08
92,2022-06-23,373.49,2023-09-13,20,2788.08
92,2022-09-21,295.02,2023-09-13,46,2788.08
92,2022-12-21,183.51,2023-09-13,1,2788.08
92,2022-09-16,69.68,2023-09-13,42,2788.08
92,2023-07-06,230.26,2023-09-13,3,2788.08
92,2023-04-06,270.96,2023-09-13,20,2788.08
92,2023-07-05,451.54,2023-09-13,38,2788.08
93,2023-02-14,165.36,2024-02-21,23,4527.14
93,2023-01-16,145.8,2024-02-21,22,4527.14
93,2023-02-22,101.95,2024-02-21,24,4527.14
93,2024-01-29,421.36,2024-02-21,1,4527.14
93,2022-07-02,494.21,2024-02-21,49,4527.14
93,2022-09-24,199.43,2024-02-21,13,4527.14
93,2022-12-26,376.03,2024-02-21,44,4527.14
93,2023-10-20,428.74,2024-02-21,44,4527.14
93,2023-03-07,236.03,2024-02-21,28,4527.14
93,2023-07-29,255.72,2024-02-21,1,4527.14
93,2024-01-28,104.22,2024-02-21,27,4527.14
93,2022-09-06,236.99,2024-02-21,37,4527.14
93,2024-01-04,291.45,2024-02-21,19,4527.14
93,2023-01-23,435.5,2024-02-21,36,4527.14
93,2023-03-18,263.02,2024-02-21,5,4527.14
93,2022-09-13,137.46,2024-02-21,26,4527.14
93,2022-08-16,52.19,2024-02-21,20,4527.14
93,2022-07-12,181.68,2024-02-21,38,4527.14
94,2023-02-16,243.55,2024-04-08,15,1730.52
94,2024-03-24,130.98,2024-04-08,31,1730.52
94,2023-08-20,116.83,2024-04-08,28,1730.52
94,2022-07-04,77.93,2024-04-08,21,1730.52
94,2023-05-03,290.88,2024-04-08,10,1730.52
94,2023-11-12,136.37,2024-04-08,39,1730.52
94,2023-02-10,290.83,2024-04-08,26,1730.52
94,2024-01-31,269.59,2024-04-08,49,1730.52
